1.80044240593213,0.605005852982409,1
1.7834151485666,0.443999767872308,1
1.69035105674589,0.308116386577784,1
1.60159882613049,0.212170282819049,1
1.50424740371054,0.192496784331742,1
1.40295744755564,0.201683373519062,1
1.30665268522491,0.201683373519,1
1.30257916710437,0.201683373519062,1
1.26281480857027,0.201683373519062,1
1.22428632993,0.201683373519062,1
1.15802202114855,0.201683373519062,1
1.10347139315767,0.201683373519062,1
1.15109537301428,0.201683373519062,1
1.21840146565812,0.201683373519062,1
1.24227351063292,0.201683373519062,1
1.26856478842257,0.201683373519062,1
1.24015252077573,0.201683373519062,1
1.22346310176608,0.201683373519062,1
1.18847278008813,0.201683373519062,1
1.1549533840266,0.201683373519062,1
1.12273032467599,0.201683373519062,1
1.09156900360303,0.201683373519062,1
1.06118002283152,0.201683373519062,1
1.04222065960204,0.201683373519062,1
0.97629738425418,0.201683373519062,1
0.949933149348314,0.201683373519062,1
0.882585083466804,0.201683373519062,1
0.805980053106299,0.201683373519062,1
0.732155517605803,0.201683373519062,1
0.658477577302012,0.201683373519062,1
0.586862115083049,0.201683373519062,1
0.523753298898298,0.201683373519062,1
0.451854576202413,0.201683373519062,1
0.383219934396296,0.201683373519062,1
0.319571340092236,0.201683373519062,1
0.259868616408316,0.201683373519062,1
0.19127639736088,0.201683373519062,1
0.114421679139502,0.201683373519062,1
0.0150787355716442,0.201683373519062,1
-0.0960284608315121,0.201683373519062,1
-0.215868557818811,0.201683373519062,1
-0.341814029399133,0.201683373519062,1
-0.471661301408623,0.201683373519062,1
-0.603619755398394,0.201683373519062,1
-0.736277252994469,0.201683373519062,1
-0.868548886488243,0.201683373519062,1
-0.999614518608181,0.201683373519062,1
-1.12884948797501,0.201683373519062,1
-1.25575174401845,0.201683373519062,1
-1.37986771494139,0.201683373519062,1
-1.50071845306321,0.201683373519062,1
-1.6177270696426,0.201683373519062,1
-1.730148176935,0.201683373519062,1
-1.837,0.201683373519062,1
