-9.703479999999999883e-01,-1.543680000000000052e-01
-9.092070588235293682e-01,-1.551153970588235453e-01
-8.480661176470588591e-01,-1.558627941176470577e-01
-7.869251764705882390e-01,-1.566101911764705978e-01
-7.257842352941176189e-01,-1.573575882352941102e-01
-6.646432941176471099e-01,-1.581049852941176503e-01
-6.035023529411764898e-01,-1.588523823529411627e-01
-5.423614117647058697e-01,-1.595997794117647028e-01
-4.812204705882353051e-01,-1.603471764705882152e-01
-4.200795294117646850e-01,-1.610945735294117553e-01
-3.589385882352941204e-01,-1.618419705882352955e-01
-2.977976470588235003e-01,-1.625893676470588356e-01
-2.366567058823528802e-01,-1.633367647058823202e-01
-1.755157647058824821e-01,-1.640841617647058881e-01
-1.143748235294118620e-01,-1.648315588235294282e-01
-5.323388235294113091e-02,-1.655789558823529406e-01
7.907058823529378166e-03,-1.663263529411764807e-01
6.904799999999999827e-02,-1.670737500000000209e-01
1.301889411764706184e-01,-1.678211470588235610e-01
1.913298823529411274e-01,-1.685685441176470734e-01
2.524708235294118586e-01,-1.693159411764705857e-01
3.136117647058824787e-01,-1.700633382352941259e-01
3.747527058823529877e-01,-1.708107352941176660e-01
4.358936470588237189e-01,-1.715581323529411784e-01
4.970345882352941169e-01,-1.723055294117646907e-01
5.581755294117645150e-01,-1.730529264705882309e-01
6.193164705882351351e-01,-1.738003235294117710e-01
6.804574117647056442e-01,-1.745477205882353111e-01
7.415983529411763753e-01,-1.752951176470588512e-01
8.027392941176471064e-01,-1.760425147058823359e-01
8.638802352941176155e-01,-1.767899117647058760e-01
9.250211764705880135e-01,-1.775373088235294161e-01
9.861621176470587447e-01,-1.782847058823529562e-01
1.047303058823529476e+00,-1.790321029411764686e-01
1.108443999999999985e+00,-1.797795000000000087e-01
1.169584941176470272e+00,-1.805268970588235211e-01
1.230725882352941225e+00,-1.812742941176470612e-01
1.291866823529411512e+00,-1.820216911764706014e-01
1.353007764705882243e+00,-1.827690882352941415e-01
1.414148705882352530e+00,-1.835164852941176539e-01
1.475289647058823483e+00,-1.842638823529411662e-01
1.536430588235293992e+00,-1.850112794117647064e-01
1.597571529411764946e+00,-1.857586764705882465e-01
1.658712470588235233e+00,-1.865060735294117589e-01
1.719853411764706186e+00,-1.872534705882353268e-01
1.780994352941176473e+00,-1.880008676470588391e-01
1.842135294117647426e+00,-1.887482647058823515e-01
1.903276235294117713e+00,-1.894956617647058916e-01
1.964417176470588000e+00,-1.902430588235294040e-01
2.025558117647058509e+00,-1.909904558823529719e-01
2.086699058823529018e+00,-1.917378529411764843e-01
2.147839999999999971e+00,-1.924852499999999966e-01
2.208980941176470036e+00,-1.932326470588235368e-01
2.270121882352940990e+00,-1.939800441176470769e-01
2.331262823529411499e+00,-1.947274411764706170e-01
2.392403764705882452e+00,-1.954748382352941294e-01
2.453544705882352961e+00,-1.962222352941176418e-01
2.514685647058823470e+00,-1.969696323529411819e-01
2.575826588235293979e+00,-1.977170294117647220e-01
2.636967529411764932e+00,-1.984644264705882621e-01
2.698108470588235441e+00,-1.992118235294117745e-01
2.759249411764705950e+00,-1.999592205882353146e-01
2.820390352941176015e+00,-2.007066176470588548e-01
2.881531294117646969e+00,-2.014540147058823671e-01
2.942672235294117478e+00,-2.022014117647059073e-01
3.003813176470587987e+00,-2.029488088235294196e-01
3.064954117647058496e+00,-2.036962058823529598e-01
3.126095058823529005e+00,-2.044436029411764999e-01
3.187235999999999958e+00,-2.051910000000000123e-01
3.187235999999999958e+00,-2.051910000000000123e-01
3.156340875000000157e+00,-2.596481875000000161e-01
3.125445749999999911e+00,-3.141053750000000200e-01
3.094550625000000110e+00,-3.685625624999999683e-01
3.063655500000000309e+00,-4.230197499999999722e-01
3.032760375000000064e+00,-4.774769374999999760e-01
3.001865249999999818e+00,-5.319341250000000354e-01
2.970970125000000017e+00,-5.863913124999999837e-01
2.940074999999999772e+00,-6.408484999999999321e-01
2.909179874999999971e+00,-6.953056874999999915e-01
2.878284749999999725e+00,-7.497628749999999398e-01
2.847389624999999924e+00,-8.042200624999999992e-01
2.816494500000000123e+00,-8.586772499999999475e-01
2.785599375000000322e+00,-9.131344374999998958e-01
2.754704250000000076e+00,-9.675916249999999552e-01
2.723809124999999831e+00,-1.022048812499999793e+00
2.692914000000000030e+00,-1.076505999999999963e+00
2.662018875000000229e+00,-1.130963187499999911e+00
2.631123750000000427e+00,-1.185420375000000082e+00
2.600228624999999738e+00,-1.239877562499999808e+00
2.569333499999999937e+00,-1.294334749999999756e+00
2.538438375000000136e+00,-1.348791937499999927e+00
2.507543250000000334e+00,-1.403249124999999875e+00
2.476648125000000089e+00,-1.457706312499999823e+00
2.445753000000000288e+00,-1.512163499999999994e+00
2.414857875000000043e+00,-1.566620687499999942e+00
2.383962750000000241e+00,-1.621077874999999890e+00
2.353067624999999996e+00,-1.675535062499999839e+00
2.322172500000000195e+00,-1.729992249999999787e+00
2.291277374999999950e+00,-1.784449437499999735e+00
2.260382250000000148e+00,-1.838906624999999684e+00
2.229487124999999903e+00,-1.893363812499999854e+00
2.198592000000000102e+00,-1.947820999999999803e+00
